id,x,y,z,yaw,pitch,roll
1,1716.99,1014.76,0,-2.19126,-0.046668,0.018369
2,1716.76,1014.49,0,-2.19195,-0.034639,0.0119665
3,1716.55,1014.2,0,-2.1929,-0.0243541,0.00626323
4,1716.39,1013.93,0,-2.19339,-0.019469,0.00433303
5,1716.16,1013.6,0,-2.19528,-0.0184013,-0.00210419
6,1715.95,1013.25,0,-2.19665,-0.0226173,-0.00384094
7,1715.73,1012.95,0,-2.19762,-0.0260388,-0.00363391
8,1715.58,1012.7,0,-2.1991,-0.0295864,-5.84756e-05
9,1715.33,1012.35,0,-2.1992,-0.031455,0.00195459
10,1715.1,1012.05,0,-2.19902,-0.0318418,0.00276995
11,1714.9,1011.77,0,-2.19933,-0.0314558,0.000882757
12,1714.67,1011.44,0,-2.19926,-0.0317563,0.00224659
13,1714.44,1011.09,0,-2.19951,-0.0309148,0.0049882
14,1714.26,1010.81,0,-2.19971,-0.0281544,0.00735722
15,1714.06,1010.61,0,-2.20192,-0.0288609,0.00599985
16,1713.87,1010.32,0,-2.20211,-0.0276927,0.0085219
17,1713.67,1010.03,0,-2.20251,-0.0246564,0.00439721
18,1713.46,1009.73,0,-2.20256,-0.0258206,0.00428722
19,1713.2,1009.41,0,-2.2019,-0.0255765,0.00275613
20,1713.01,1009.14,0,-2.20278,-0.0272252,0.00207519
21,1712.86,1008.94,0,-2.20466,-0.0260621,-0.000715547
22,1712.62,1008.63,0,-2.20488,-0.0280818,-0.000533729
23,1712.37,1008.29,0,-2.20406,-0.0275832,-0.000472912
24,1712.19,1008.07,0,-2.20499,-0.0273277,-0.00261532
25,1711.89,1007.68,0,-2.20274,-0.0285215,-0.00350572
26,1711.72,1007.44,0,-2.20315,-0.0258303,-0.00609551
27,1712.21,1020.5,0,-2.49433,-0.0679405,-0.193202
28,1711.44,1007.01,0,-2.20533,-0.0221733,-0.00626246
29,1710.52,1026.62,0,-2.05795,-0.0447265,-0.242959
30,1713.51,1021.54,0,-1.90972,-0.0389732,-0.155132
31,1713.96,1015.39,0,-1.89165,-0.0346498,-0.0579962
32,1715.1,1020.26,0,-1.91423,-0.0407717,-0.0920545
33,1714.87,1019.66,0,-1.91975,-0.0423631,-0.0960965
34,1713.64,1014.49,0,-1.90904,-0.0363849,-0.052698
35,1714.87,1019.35,0,-1.92462,-0.0399496,-0.0895061
36,1713.19,1013.75,0,-1.92867,-0.0372547,-0.0545501
37,1709.63,1025.18,0,-1.94026,-0.0543531,-0.250328
