id,x,y,z,yaw,pitch,roll
1,1716.99,1014.76,0,-2.19126,-0.046668,0.018369
2,1716.75,1014.5,0,-2.19214,-0.0343803,0.0112636
3,1716.57,1014.25,0,-2.19547,-0.0228619,0.00569918
4,1716.4,1013.93,0,-2.19351,-0.0198988,0.00458446
5,1716.16,1013.6,0,-2.19549,-0.0187495,-0.00208409
6,1715.96,1013.27,0,-2.19716,-0.0222228,-0.00385503
7,1715.73,1012.96,0,-2.1978,-0.0261161,-0.00364914
8,1715.6,1012.73,0,-2.19997,-0.0285453,-0.000468049
9,1715.33,1012.36,0,-2.20027,-0.0311913,0.00190873
10,1715.1,1012.07,0,-2.20027,-0.0313751,0.00259072
11,1714.92,1011.84,0,-2.20101,-0.0303437,0.000311504
12,1714.67,1011.44,0,-2.19923,-0.031734,0.0022228
13,1714.43,1011.1,0,-2.19926,-0.0305186,0.00442836
14,1714.26,1010.83,0,-2.20045,-0.0285159,0.00618299
15,1714.06,1010.61,0,-2.20203,-0.0291714,0.00582773
16,1713.87,1010.32,0,-2.2021,-0.0276947,0.00851869
17,1713.67,1010.03,0,-2.20266,-0.0245035,0.00428838
18,1713.46,1009.73,0,-2.20258,-0.025834,0.00426865
19,1713.21,1009.42,0,-2.20213,-0.0254356,0.0028115
20,1713,1009.13,0,-2.2027,-0.0271799,0.00197905
21,1712.85,1008.95,0,-2.20472,-0.0261352,-0.00108365
22,1712.62,1008.62,0,-2.20488,-0.0280714,-0.000559149
23,1712.37,1008.29,0,-2.20409,-0.0275888,-0.000481285
24,1712.18,1008.08,0,-2.20531,-0.0281287,-0.00263205
25,1711.89,1007.68,0,-2.20281,-0.0284329,-0.00356773
26,1711.72,1007.44,0,-2.2039,-0.0276197,-0.00479758
27,1711.55,1007.21,0,-2.20436,-0.0269687,-0.00481032
28,1711.44,1007.01,0,-2.20566,-0.0238503,-0.00633804
29,1711.21,1006.73,0,-2.20493,-0.0231968,-0.0067246
30,1710.88,1006.27,0,-2.20153,-0.0244832,-0.00657772
31,1710.83,1006.16,0,-2.20461,-0.027096,-0.00531691
32,1710.75,1006.01,0,-2.20734,-0.0273747,-0.0033118
33,1710.68,1005.86,0,-2.20749,-0.024842,-0.00038068
34,1710.37,1005.49,0,-2.20333,-0.0166938,-0.0089108
35,1710.18,1005.18,0,-2.20056,-0.0109502,0.00469404
36,1709.93,1004.87,0,-2.19811,-0.0112519,0.00350896
37,1709.85,1004.71,0,-2.19918,-0.0116058,0.00570385
38,1709.68,1004.45,0,-2.19777,-0.0105126,0.00497406
39,1709.58,1004.25,0,-2.19742,-0.0109366,0.00741278
40,1709.43,1004.06,0,-2.19657,-0.00982875,0.00605192
41,1709.18,1003.73,0,-2.19379,-0.0104512,0.00645569
42,1708.73,1003.12,0,-2.18838,-0.0105161,0.00332486
43,1708.66,1003.02,0,-2.19001,-0.0110665,0.00420946
44,1708.58,1002.87,0,-2.18901,-0.00913382,0.00379001
45,1708.31,1002.51,0,-2.18627,-0.00983518,0.00360713
46,1708.12,1002.24,0,-2.18504,-0.0108297,0.0075119
47,1707.98,1002,0,-2.18318,-0.00786586,0.0113808
48,1707.79,1001.74,0,-2.18082,-0.00585004,0.0132142
49,1707.67,1001.59,0,-2.17923,-0.00567954,0.0121917
50,1707.43,1001.24,0,-2.17583,-0.00785883,0.0109036
51,1707.33,1001.1,0,-2.1753,-0.00748806,0.0109846
52,1707.2,1000.89,0,-2.17417,-0.00861712,0.0113503
53,1706.99,1000.54,0,-2.17011,-0.00956044,0.01318
54,1706.88,1000.4,0,-2.17006,-0.010211,0.0150726
55,1706.7,1000.18,0,-2.16824,-0.0112281,0.0131273
56,1706.36,999.684,0,-2.16116,-0.0127279,0.0102949
57,1706.27,999.581,0,-2.16076,-0.00830277,0.00483686
58,1706.22,999.485,0,-2.16126,-0.00783445,0.00555684
59,1705.97,999.072,0,-2.15453,-0.00712371,0.00170834
60,1705.75,998.79,0,-2.14937,-0.00719749,-0.00397527
61,1705.61,998.596,0,-2.14833,-0.00745471,-0.00398504
62,1705.51,998.417,0,-2.14664,-0.0082642,-0.00509627
63,1705.36,998.22,0,-2.14477,-0.00845099,-0.0100206
64,1705.24,998.058,0,-2.14338,-0.00830676,-0.0107839
